GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
310M300US43420,43420,"Sierra Vista-Douglas, AZ Metro Area",49230,764,45383,1470,4.1,0.7,37192,7440,32393,867,54773,1934,36.7,1.5,50777,2891,63.3,1.5,57444,2993,74.2,1.6,65277,2203,19.0,1.4,27551,3102,6.8,1.0,34883,7738,16837,734,26818,1540,52.4,2.3,24221,1929,45.9,2.3,21765,2022,6.5,1.6,48556,11129,47.6,2.3,29929,2420,40.0,2.4,27791,2636,7.6,1.5,47049,8709
310M300US43580,43580,"Sioux City, IA-NE-SD Metro Area",64185,566,52402,993,3.1,0.4,42261,7504,43556,744,62621,1146,46.9,1.1,58248,2512,53.1,1.1,66388,1949,74.3,1.2,74581,1950,18.1,1.1,29152,2302,7.6,0.7,46406,7061,20629,687,29955,1357,49.0,1.9,24461,1517,43.4,1.7,22063,1109,5.6,0.9,51823,8826,51.0,1.9,34817,2387,40.4,2.1,31262,1294,10.6,1.4,57401,8844
310M300US43620,43620,"Sioux Falls, SD Metro Area",95480,727,59621,1340,1.1,0.2,42282,6112,62406,833,74891,1216,48.4,0.9,74304,2213,51.6,0.9,75377,1807,78.1,0.9,84794,1184,15.3,0.8,32875,2240,6.6,0.6,44560,4226,33074,807,34004,1498,51.0,1.6,30164,1259,42.6,1.6,26871,1114,8.3,0.9,58532,5604,49.0,1.6,38738,1705,38.7,1.6,32630,1931,10.3,1.1,65992,7073
310M300US43780,43780,"South Bend-Mishawaka, IN-MI Metro Area",121107,1078,46489,1010,1.4,0.2,35700,3212,78124,1072,59364,1146,42.1,0.9,54790,1347,57.9,0.9,61840,1174,73.9,0.9,71886,1254,19.4,0.8,25949,1270,6.8,0.6,39852,2866,42983,1109,27659,881,52.8,1.3,24212,830,46.3,1.3,22547,870,6.5,0.6,45161,2035,47.2,1.3,32665,1280,37.3,1.3,29862,1736,9.9,0.8,48233,4506
310M300US43900,43900,"Spartanburg, SC Metro Area",123060,869,44017,1027,1.2,0.2,34151,4449,83910,1203,54570,1332,40.6,1.0,50175,2294,59.4,1.0,56982,1408,69.1,1.1,67590,1237,22.8,0.9,27269,1143,8.1,0.7,40189,3815,39150,1213,25054,972,54.3,1.2,20801,850,48.8,1.4,19362,871,5.5,0.7,41060,2819,45.7,1.2,31232,1431,37.4,1.3,29220,2362,8.2,0.9,41525,5657
310M300US44060,44060,"Spokane-Spokane Valley, WA Metro Area",214073,1182,49929,742,0.8,0.1,33813,7143,136049,1605,63273,989,41.7,0.7,58048,1888,58.3,0.7,65909,1310,76.5,0.8,73610,1291,16.9,0.6,31288,1451,6.6,0.5,39381,3316,78024,1475,28520,967,52.3,0.9,26845,857,43.2,1.1,24454,1087,9.0,0.7,46704,2769,47.7,0.9,30600,1039,36.5,1.1,26968,1149,11.2,0.9,46084,2523
310M300US44100,44100,"Springfield, IL Metro Area",88171,771,56947,1120,0.4,0.1,42422,34579,54166,823,74777,1772,42.9,0.9,67600,2771,57.1,0.9,79454,1734,73.2,1.2,88780,2391,19.9,1.0,30425,3326,6.9,0.7,47308,5102,34005,900,35593,1232,54.5,1.4,32043,1425,47.0,1.3,29912,1577,7.5,0.9,56250,4929,45.5,1.4,40422,1629,36.1,1.3,37686,2289,9.4,0.9,50033,5551
310M300US44140,44140,"Springfield, MA Metro Area",235601,1111,53609,890,4.5,0.3,19880,2217,149019,1274,69235,1298,42.5,0.7,59405,2303,57.5,0.7,74827,1363,66.9,0.8,89125,1378,25.1,0.7,31535,1145,8.0,0.5,49293,3271,86582,1491,31640,838,56.2,0.8,26996,800,46.4,0.9,23252,1054,9.7,0.7,59316,4732,43.8,0.8,38148,1827,33.5,1.0,33079,1986,10.4,0.7,56294,3092
310M300US44180,44180,"Springfield, MO Metro Area",180370,992,43973,651,0.5,0.1,35719,6715,114460,1172,56451,1118,42.4,0.7,53730,2285,57.6,0.7,58055,1204,77.3,0.7,64895,1104,16.2,0.7,27115,1490,6.5,0.5,33763,2918,65910,1269,27274,602,54.8,1.1,24807,757,44.3,1.2,22614,802,10.4,0.9,36983,2394,45.2,1.1,31297,1035,32.6,1.2,27376,1236,12.7,0.9,40998,3797
310M300US44220,44220,"Springfield, OH Metro Area",54681,589,44154,1138,0.6,0.2,30625,4708,35609,593,56496,1288,40.0,1.1,45305,3591,60.0,1.1,62258,1928,69.8,1.3,70251,1932,22.2,1.1,26768,1398,7.9,0.9,40544,4439,19072,633,24782,846,53.3,1.6,23059,991,45.7,1.6,21809,972,7.6,1.2,46222,13053,46.7,1.6,27843,1670,36.6,1.8,24256,1687,10.1,1.5,45636,5806
310M300US44300,44300,"State College, PA Metro Area",57037,780,54407,1529,0.2,0.1,,,32853,675,75715,2557,39.3,1.2,82088,5315,60.7,1.2,72691,2895,81.9,1.7,86193,1770,11.8,1.3,35591,3221,6.3,1.1,52155,6860,24184,811,28468,1729,48.4,2.2,27050,1577,34.2,2.2,26045,1501,14.2,1.5,34174,7647,51.6,2.2,30244,2305,32.2,2.2,25874,1410,19.5,1.7,40775,6380
310M300US44420,44420,"Staunton-Waynesboro, VA Metro Area",47852,651,51678,1215,0.3,0.2,49113,31443,31994,642,62323,1785,36.3,1.5,61323,3445,63.7,1.5,62815,1955,76.2,1.7,71722,2488,16.3,1.3,32638,3392,7.5,1.2,45536,9436,15858,751,29392,1820,57.8,2.4,26046,2435,50.1,2.2,23029,2553,7.6,1.3,58555,5087,42.2,2.4,34667,3980,35.3,2.4,30600,3256,7.0,1.4,56429,12634
310M300US44700,44700,"Stockton-Lodi, CA Metro Area",221707,951,55045,896,9.6,0.4,45219,2737,165882,1275,62032,905,50.4,0.7,56327,1804,49.6,0.7,68570,1747,69.3,0.8,76532,1148,20.9,0.7,31328,914,9.8,0.5,45928,2498,55825,1247,31122,886,52.8,1.3,27453,1478,43.9,1.3,24323,1533,8.9,0.8,50301,4343,47.2,1.3,35943,1799,35.1,1.3,30552,2030,12.1,1.0,60168,5123
310M300US44940,44940,"Sumter, SC Metro Area",40815,631,40777,1258,0.6,0.3,45820,8007,27839,704,48551,3650,40.6,1.5,42988,4726,59.4,1.5,51959,2658,63.7,2.1,65065,2809,29.2,1.8,28037,2434,7.1,1.2,40054,4745,12976,684,23566,1980,54.1,2.5,19616,2648,47.9,2.4,17454,2145,6.2,1.8,36440,5759,45.9,2.5,27449,4076,38.8,2.8,25630,2709,7.1,1.5,46012,12410
310M300US45060,45060,"Syracuse, NY Metro Area",256420,1254,54581,561,0.8,0.1,19660,3694,159584,1457,69962,922,42.6,0.6,65796,1824,57.4,0.6,72292,1046,72.2,0.7,84760,999,20.0,0.6,31872,1308,7.8,0.4,46706,2399,96836,1437,32234,637,53.6,0.7,29425,957,44.5,0.8,25871,731,9.1,0.6,58245,3404,46.4,0.7,36291,950,35.4,0.9,31452,841,11.0,0.6,59747,3136
310M300US45220,45220,"Tallahassee, FL Metro Area",144286,1285,47011,911,0.5,0.1,22034,4947,84135,1254,64605,1059,40.8,0.9,58081,4499,59.2,0.9,68025,2037,68.3,1.0,81886,1497,24.5,1.0,32081,1181,7.2,0.7,34823,4865,60151,1294,29544,943,55.8,1.2,28977,957,40.5,1.4,27249,1156,15.3,1.0,33979,2364,44.2,1.2,30510,1702,30.4,1.2,28358,3103,13.8,0.9,35482,3149
310M300US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",1161839,4490,48521,365,2.0,0.1,38737,2059,711994,4606,60603,441,38.6,0.3,58183,1161,61.4,0.3,61605,452,72.1,0.4,72933,595,20.4,0.3,33995,702,7.5,0.2,42351,989,449845,3783,31402,361,54.6,0.5,28110,502,46.1,0.5,25084,353,8.4,0.3,54439,1706,45.4,0.5,36154,551,35.1,0.5,30727,488,10.3,0.3,57792,1963
310M300US45460,45460,"Terre Haute, IN Metro Area",65607,767,42883,1129,0.3,0.1,48650,7307,42316,737,54423,1841,41.7,1.1,47643,3059,58.3,1.1,57626,1360,73.5,1.5,65597,1504,18.4,1.2,25248,2219,8.1,0.9,35291,3884,23291,671,23859,1238,53.7,1.9,21001,1029,44.9,2.0,19038,1042,8.8,1.1,33899,10847,46.3,1.9,29122,2210,36.3,1.9,25560,2109,9.9,1.3,41056,2843
310M300US45500,45500,"Texarkana, TX-AR Metro Area",55780,809,41210,1175,0.7,0.3,43317,5862,37308,928,51214,1457,41.9,1.5,43826,3861,58.1,1.5,56567,2170,69.3,1.9,65834,2546,24.8,1.6,22877,1953,6.0,0.9,46237,4742,18472,784,24304,1371,53.1,2.1,20749,1129,48.5,2.2,19652,1386,4.6,1.0,42802,14967,46.9,2.1,29853,2639,37.4,2.2,26782,2306,9.5,1.5,39562,4819
310M300US45540,45540,"The Villages, FL Metro Area",49362,1071,52594,2311,0.4,0.2,,,33677,1016,63025,3325,8.0,0.9,41473,10106,92.0,0.9,64885,3615,91.3,1.1,66083,2926,6.5,0.9,30271,3429,2.1,0.5,46029,17871,15685,899,30855,1949,61.8,2.8,27799,3130,57.3,2.6,25819,3386,4.5,1.2,47610,17984,38.2,2.8,34810,2912,30.1,2.9,30608,3566,8.1,1.9,46542,16527
310M300US45780,45780,"Toledo, OH Metro Area",244742,1090,46654,611,1.8,0.2,32752,3792,148585,1417,62760,969,44.3,0.6,55333,1929,55.7,0.6,66686,1162,69.4,0.6,79316,1106,22.1,0.6,26839,1365,8.5,0.5,41273,1987,96157,1383,27460,634,53.0,0.9,25240,846,44.6,0.8,23340,822,8.4,0.6,41202,3255,47.0,0.9,30874,791,37.0,1.0,27257,1029,10.0,0.7,46534,3462
310M300US45820,45820,"Topeka, KS Metro Area",92964,760,52861,1097,1.4,0.2,43214,8145,59738,865,66341,889,42.2,0.9,65170,1994,57.8,0.9,67038,1255,77.0,1.0,77905,1216,15.9,0.8,32165,2556,7.1,0.6,41507,4468,33226,940,30929,821,55.6,1.4,28446,1404,48.6,1.5,26527,988,7.0,0.8,47453,5430,44.4,1.4,34661,1693,36.4,1.3,31317,1647,8.0,0.9,58695,5426
310M300US45940,45940,"Trenton, NJ Metro Area",130129,914,73966,1714,2.8,0.4,52450,4568,88385,1308,95533,1877,45.1,0.9,96448,3518,54.9,0.9,95082,2586,73.7,1.0,116090,2677,19.7,0.9,43288,2556,6.6,0.7,55515,8201,41744,1102,40818,1778,57.9,1.4,37252,2006,50.1,1.5,32747,2714,7.7,0.8,68971,7956,42.1,1.4,48895,3738,33.5,1.4,40568,3766,8.6,1.0,74980,10984
310M300US46060,46060,"Tucson, AZ Metro Area",395390,2025,46764,511,7.1,0.3,32415,1595,243175,2385,58613,656,40.2,0.5,50965,1161,59.8,0.5,62923,841,70.7,0.6,71680,1008,20.9,0.5,29963,990,8.3,0.4,40640,1347,152215,2166,29797,613,52.2,0.7,27932,794,42.9,0.7,25463,656,9.2,0.5,43602,3521,47.8,0.7,31751,887,36.9,0.7,27637,1158,10.9,0.5,50153,3574
310M300US46140,46140,"Tulsa, OK Metro Area",375807,951,50950,348,2.0,0.1,36259,1817,249281,1402,62478,540,44.7,0.3,56943,813,55.3,0.3,66379,695,73.0,0.4,75323,720,19.2,0.3,29447,833,7.8,0.3,44002,1652,126526,1439,30277,416,52.9,0.6,26066,468,46.1,0.6,23609,525,6.9,0.4,49795,2174,47.1,0.6,36084,754,37.7,0.6,31405,645,9.4,0.4,60938,2928
310M300US46220,46220,"Tuscaloosa, AL Metro Area",84006,1044,45348,1149,0.5,0.2,35510,4147,55081,1083,58082,1847,41.9,1.0,56621,3432,58.1,1.0,58866,2084,69.4,1.2,76803,1914,24.1,1.2,25308,1158,6.6,0.9,35898,7061,28925,803,24133,1285,54.9,1.6,21236,994,47.9,1.7,20575,1029,7.0,0.9,30974,5178,45.1,1.6,29327,2149,35.7,1.8,27001,1853,9.4,1.3,42006,6979
310M300US46340,46340,"Tyler, TX Metro Area",78040,774,48683,1775,1.2,0.3,50598,13203,53429,970,60719,1547,41.9,1.2,56829,3666,58.1,1.2,62485,2265,75.1,1.6,72824,2574,19.0,1.3,28967,2259,5.9,0.7,47714,8704,24611,764,28807,1486,57.3,1.9,25746,1474,50.2,2.1,23848,1890,7.2,1.3,39640,3303,42.7,1.9,34794,3659,34.5,2.0,31803,2129,8.1,1.2,41788,11393
310M300US46520,46520,"Urban Honolulu, HI Metro Area",309548,1361,77161,727,0.8,0.1,48866,2868,218344,1886,89875,957,39.1,0.5,83399,1155,60.9,0.5,93858,1094,75.1,0.5,99882,1046,17.4,0.4,58041,2169,7.6,0.3,72240,2433,91204,1610,46192,1015,50.9,0.9,39236,1160,41.1,0.9,33112,1516,9.8,0.6,79800,3819,49.1,0.9,52908,1519,37.5,1.0,46010,1504,11.6,0.7,82027,6536
310M300US46540,46540,"Utica-Rome, NY Metro Area",115930,872,49580,1121,0.8,0.2,25708,6335,72456,925,62778,939,40.8,0.8,56838,2828,59.2,0.8,65883,1214,71.5,0.9,73993,1407,20.4,0.7,30493,2347,8.1,0.6,43627,3018,43474,1015,29333,927,53.8,1.2,26239,807,46.3,1.2,24007,862,7.5,0.8,53734,6204,46.2,1.2,32543,1668,37.2,1.2,29536,1396,9.0,0.9,56270,4172
310M300US46660,46660,"Valdosta, GA Metro Area",51447,639,37793,1084,1.6,0.4,30365,9281,33170,962,49547,1972,44.7,1.8,42740,2604,55.3,1.8,55006,2270,69.5,1.7,64329,1881,24.2,1.5,22319,1754,6.3,0.9,37881,2666,18277,814,22064,1178,51.1,1.9,20420,1148,42.1,2.0,19377,1317,8.9,1.4,26537,5052,48.9,1.9,25799,2497,36.8,2.2,22923,4048,12.1,1.6,29980,5798
310M300US46700,46700,"Vallejo-Fairfield, CA Metro Area",145315,947,69227,1596,6.2,0.4,57675,4597,104617,1149,78791,1737,43.5,0.7,68202,2852,56.5,0.7,85124,2079,69.6,1.0,95028,1829,21.9,1.0,42152,1951,8.5,0.7,55255,3897,40698,1077,43573,2188,54.7,1.5,38363,1817,44.8,1.4,32384,1698,10.0,1.1,67904,4913,45.3,1.5,50420,2431,33.0,1.4,45047,3232,12.3,1.1,71783,8091
310M300US47020,47020,"Victoria, TX Metro Area",35311,565,54671,2471,3.9,0.5,40676,7486,25115,622,63487,2640,42.1,1.7,56796,4736,57.9,1.7,68571,3926,72.6,2.1,77744,2993,19.9,1.8,36191,3351,7.4,1.4,42713,7745,10196,522,32990,2655,52.3,3.1,25851,2720,45.2,3.0,23093,2624,7.0,1.5,46019,5100,47.7,3.1,45283,4227,38.4,3.3,38723,5045,9.3,2.4,55541,4871
310M300US47220,47220,"Vineland-Bridgeton, NJ Metro Area",50718,751,49537,1599,7.4,0.9,38061,5750,35123,804,58151,2253,44.5,1.5,51243,3266,55.5,1.5,62626,2509,61.2,1.9,75622,2523,29.2,1.6,31749,2305,9.6,1.1,44685,2736,15595,669,26172,2048,55.3,2.5,22091,1936,48.8,2.7,19843,2033,6.5,1.5,61065,12440,44.7,2.5,33107,4331,33.4,2.6,26762,3380,11.4,2.0,56528,8115
310M300US47260,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",636750,2415,60059,405,1.1,0.1,44465,3179,427064,2552,71968,631,43.5,0.4,62601,1489,56.5,0.4,77782,746,70.1,0.5,88713,770,23.1,0.4,35209,779,6.9,0.3,51644,1754,209686,2502,39240,671,53.5,0.7,32739,738,45.7,0.7,30080,661,7.8,0.3,59921,3857,46.5,0.7,46161,796,35.3,0.7,41478,701,11.2,0.5,65595,1863
310M300US47300,47300,"Visalia-Porterville, CA Metro Area",134153,756,42789,1042,9.4,0.6,37584,2744,104581,1244,45629,1064,53.5,0.9,39406,1955,46.5,0.9,53671,1842,67.3,1.1,57791,1862,22.2,0.8,25108,1378,10.5,0.7,32448,3330,29572,1103,27619,2121,50.7,1.8,23982,2097,42.7,2.0,21693,1652,8.0,1.2,39542,5670,49.3,1.8,32146,2236,36.8,1.9,26765,2814,12.5,1.4,46496,3939
310M300US47380,47380,"Waco, TX Metro Area",92632,927,43778,1402,3.2,0.4,35996,3909,61449,940,56137,1527,43.9,1.1,47199,2297,56.1,1.1,62408,2356,70.5,1.4,70307,1768,22.5,1.2,27907,1770,6.9,0.7,41479,3358,31183,1055,22569,1231,53.9,1.9,20613,1312,44.2,1.8,19959,1183,9.7,1.0,28310,6673,46.1,1.9,25835,1834,35.6,2.1,22455,1889,10.5,1.5,40875,5078
310M300US47460,47460,"Walla Walla, WA Metro Area",23540,450,48015,2111,4.4,0.8,49474,7957,14777,487,62360,2490,39.7,1.9,56250,4078,60.3,1.9,66946,2000,77.5,2.3,72081,3890,16.2,2.0,26927,4717,6.2,1.3,48824,12218,8763,529,29545,2109,58.6,2.9,28131,2993,49.3,2.9,25743,3949,9.3,2.0,40504,12497,41.4,2.9,31211,2846,34.1,2.8,27544,4004,7.3,1.7,58365,19347
310M300US47580,47580,"Warner Robins, GA Metro Area",67983,899,52400,1675,1.5,0.3,36038,7802,47026,989,61720,1897,44.5,1.6,55175,5204,55.5,1.6,65095,3134,71.0,1.7,76905,2516,22.8,1.6,25348,2376,6.1,1.0,41857,13552,20957,1088,32935,2394,52.9,2.5,27447,2199,46.1,2.5,26389,2126,6.8,1.5,40703,9803,47.1,2.5,40513,2200,38.7,2.7,40000,3875,8.4,2.0,53654,17368
310M300US47900,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2155967,4751,93804,405,3.6,0.1,59929,1504,1422677,6329,109926,680,47.5,0.2,105603,887,52.5,0.2,113110,788,74.5,0.3,131303,693,18.7,0.2,55224,885,6.8,0.2,67929,1997,733290,4499,64756,507,55.3,0.3,58850,778,45.9,0.3,52129,475,9.4,0.2,101628,1881,44.7,0.3,73596,978,33.5,0.3,63069,743,11.2,0.3,110383,2460
310M300US47940,47940,"Waterloo-Cedar Falls, IA Metro Area",67011,531,52469,1061,0.7,0.2,64292,7292,41026,716,68494,1621,40.9,1.1,67138,3200,59.1,1.1,69106,1770,78.9,1.2,78209,1420,15.1,1.0,27775,1505,6.0,0.7,48564,5789,25985,641,31378,873,51.8,1.5,26395,958,43.2,1.6,24681,1327,8.6,1.0,37480,5103,48.2,1.5,39276,4110,35.4,1.5,34089,1832,12.8,1.2,61287,10270
310M300US48060,48060,"Watertown-Fort Drum, NY Metro Area",43428,603,49911,1403,0.9,0.3,41627,4740,29705,615,58854,2465,48.3,1.6,51930,3189,51.7,1.6,63774,1744,77.9,1.4,65968,1685,16.0,1.3,27884,3788,6.1,0.8,43077,4236,13723,543,30231,1770,50.3,2.0,25712,2133,42.2,2.5,21903,1238,8.2,1.5,52538,10346,49.7,2.0,35515,3173,40.4,2.1,30839,2721,9.3,1.6,49815,13981
310M300US48140,48140,"Wausau, WI Metro Area",54003,544,54227,1236,0.1,0.1,24107,738,36364,647,67365,1721,41.1,1.0,69346,3165,58.9,1.0,66284,2038,80.2,1.2,75683,1592,12.7,1.0,34446,3208,7.2,0.9,41187,2766,17639,664,30786,1428,51.5,2.0,25273,1548,44.3,1.9,23181,1257,7.2,1.4,62063,7148,48.5,2.0,35860,1487,38.0,2.1,32084,1555,10.6,1.4,60746,8329
310M300US48260,48260,"Weirton-Steubenville, WV-OH Metro Area",50554,541,42319,1129,0.1,0.1,32045,18090,32231,704,53651,1588,34.4,1.2,52293,3879,65.6,1.2,54055,1628,73.1,1.2,63539,2082,19.1,1.2,28889,2827,7.7,0.9,41118,3885,18323,687,24723,1158,55.7,2.0,21081,986,49.9,2.0,20601,1049,5.8,1.1,31691,9823,44.3,2.0,31889,2385,36.3,2.1,28783,1786,8.0,1.2,57740,17246
310M300US48300,48300,"Wenatchee, WA Metro Area",41548,631,52475,1600,6.3,0.6,41130,3608,28885,710,61357,1975,41.8,1.7,56203,2993,58.2,1.7,65906,2442,78.3,1.9,69363,2644,13.8,1.7,28893,3153,7.9,1.1,41765,3748,12663,752,30407,2470,53.7,3.0,23755,2924,47.0,3.2,21745,1791,6.7,1.6,51162,2982,46.3,3.0,37015,3283,37.1,2.9,32146,3561,9.2,2.3,54446,7980
310M300US48540,48540,"Wheeling, WV-OH Metro Area",59557,603,43736,1288,0.1,0.1,,,37672,644,57908,1789,36.1,1.2,58860,3110,63.9,1.2,57447,1955,75.8,1.4,67612,1562,17.7,1.2,26903,1392,6.4,0.8,47358,5378,21885,526,22461,847,54.6,1.7,19797,786,49.2,1.6,18810,815,5.4,0.9,38862,4726,45.4,1.7,27366,1695,37.9,1.5,24916,1964,7.6,1.1,39815,12235
310M300US48620,48620,"Wichita, KS Metro Area",243758,1123,52068,651,1.4,0.2,40319,6655,159482,1437,65925,853,46.3,0.6,60363,1161,53.7,0.6,70494,1226,75.4,0.6,78155,864,17.4,0.5,30830,1267,7.2,0.4,45940,3129,84276,1437,29816,683,50.7,0.8,26176,609,44.2,0.8,24063,707,6.6,0.5,46819,5064,49.3,0.8,33734,1332,41.9,1.0,31282,931,7.4,0.6,51742,3953
310M300US48660,48660,"Wichita Falls, TX Metro Area",56052,780,46043,1226,2.2,0.4,23788,2379,36409,797,58480,1980,44.6,1.3,52255,3296,55.4,1.3,64647,2689,72.4,1.4,72882,1881,19.8,1.2,26250,2655,7.8,0.9,33402,6565,19643,685,27543,1692,55.3,1.9,23014,1406,48.8,2.0,21671,1046,6.5,1.2,42584,8641,44.7,1.9,35184,2896,36.5,1.9,31394,1921,8.3,1.3,49737,8429
310M300US48700,48700,"Williamsport, PA Metro Area",45587,608,48731,1150,0.2,0.1,19148,12262,29609,603,61432,1389,39.3,1.2,61084,2558,60.7,1.2,61658,1794,76.3,1.3,71252,1616,16.5,1.2,28028,3413,7.2,0.8,40475,4906,15978,620,26647,1356,52.5,2.1,21725,1297,45.3,2.0,20039,1160,7.1,1.3,44656,5073,47.5,2.1,34992,2260,38.0,2.2,31495,1241,9.6,1.4,56863,9466
310M300US48900,48900,"Wilmington, NC Metro Area",110133,991,50445,919,1.0,0.2,29137,3703,66232,1330,65444,1861,40.0,1.1,62191,3355,60.0,1.1,67022,2467,74.7,1.2,79749,1932,18.4,1.0,29378,2142,6.8,0.6,39765,6797,43901,1389,31538,1133,56.4,1.6,28574,2263,45.0,1.4,25787,1940,11.4,1.0,43140,3076,43.6,1.6,37487,2823,32.3,1.3,32336,2715,11.3,0.9,56186,4079
310M300US49020,49020,"Winchester, VA-WV Metro Area",50487,609,56053,1410,0.7,0.3,36087,9205,33497,865,70244,2120,41.5,1.4,71755,5387,58.5,1.4,69459,2579,77.1,1.7,79922,2109,15.9,1.4,36168,2466,7.0,0.9,41174,7650,16990,692,31977,1107,49.7,2.1,27835,2750,43.2,2.3,25356,1844,6.5,1.2,57739,10019,50.3,2.1,35141,2424,41.5,2.3,32096,1270,8.7,1.5,70965,8825
310M300US49180,49180,"Winston-Salem, NC Metro Area",259085,1415,45296,696,1.3,0.2,31971,2538,171001,1654,57188,823,42.2,0.6,51757,1198,57.8,0.6,60346,902,73.4,0.8,69724,1001,19.9,0.6,27123,1126,6.7,0.5,35492,2185,88084,1771,27496,843,55.9,0.9,24812,795,49.4,1.1,23189,816,6.5,0.5,40795,2580,44.1,0.9,31813,1065,36.0,1.0,28967,2008,8.2,0.7,47355,3067
310M300US49340,49340,"Worcester, MA-CT Metro Area",347055,1409,65973,883,2.5,0.2,34638,2632,230135,1948,83776,1334,43.3,0.5,85080,1780,56.7,0.5,82938,1642,74.3,0.7,99921,1226,18.5,0.6,37805,1443,7.2,0.4,54963,3020,116920,1803,35350,837,53.1,0.8,29224,1209,44.5,0.8,24395,769,8.7,0.5,69750,5090,46.9,0.8,43286,1823,35.6,0.8,36310,1174,11.3,0.7,69331,2402
310M300US49420,49420,"Yakima, WA Metro Area",80196,710,45700,933,10.0,0.7,38693,2335,57451,927,51645,992,50.2,1.1,42895,1861,49.8,1.1,61219,1793,70.3,1.1,63072,1173,21.0,1.0,26623,1746,8.7,0.8,36478,3181,22745,858,29055,2008,52.5,2.1,26039,3051,45.1,2.1,22412,2323,7.5,1.2,51337,7975,47.5,2.1,32041,2384,36.7,2.2,28904,2818,10.8,1.6,40724,5787
310M300US49620,49620,"York-Hanover, PA Metro Area",168008,941,59853,817,1.0,0.2,26893,3924,116599,1189,70732,964,41.1,0.7,70548,1552,58.9,0.7,70835,1127,77.0,0.7,81356,987,15.9,0.6,34468,1963,7.1,0.5,48958,3490,51409,1208,34473,1168,52.4,1.0,28517,1320,44.4,1.1,24896,999,8.0,0.7,57167,4605,47.6,1.0,42157,1519,36.1,1.0,36201,1999,11.5,1.0,66226,3901
310M300US49660,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",229342,1222,43455,528,0.2,0.1,35640,5887,145655,1497,56360,894,37.6,0.6,51073,1256,62.4,0.6,58853,1047,71.4,0.7,67957,1211,21.2,0.6,26575,762,7.4,0.5,39445,2273,83687,1540,25232,445,54.1,0.9,22131,475,49.1,0.9,20903,480,5.0,0.5,44647,4681,45.9,0.9,30729,734,38.5,0.8,28115,1308,7.4,0.6,48307,4588
310M300US49700,49700,"Yuba City, CA Metro Area",57683,548,51008,1383,5.2,0.6,41609,3086,41953,768,57186,1695,49.0,1.3,51567,2574,51.0,1.3,63105,2258,72.2,1.4,67746,1909,18.7,1.1,30000,2391,9.2,1.0,39524,5298,15730,629,29613,3210,49.8,2.2,25713,1340,41.6,2.2,21788,1596,8.3,1.6,57167,6742,50.2,2.2,34466,5366,35.8,2.4,27407,2784,14.4,1.9,55385,7875
310M300US49740,49740,"Yuma, AZ Metro Area",70924,952,41467,1093,16.9,1.0,38112,2918,53253,918,44989,1135,45.8,1.1,40757,1630,54.2,1.1,47754,1498,75.2,1.2,51754,1291,17.3,1.0,22921,2735,7.5,0.9,32251,4901,17671,665,26465,1627,48.1,2.5,22688,1778,41.9,2.4,20066,2193,6.2,1.1,48029,7100,51.9,2.5,31890,2882,39.1,2.4,26365,2410,12.8,1.6,60794,10865
